id,lat,lon
19410,52.36567,21.28465
19411,52.36222,21.28905
19412,52.3493867,21.2566271
19413,52.350957300000005,21.241747199092053
19414,52.35023,21.23013
19415,52.339617000000004,21.243532532393914
19416,52.36426,21.28727
19417,52.3464,21.24778
19418,51.730412,19.83199
19419,52.317828,21.271279
19420,52.33877,21.24264
19421,52.3754846,21.2733987
19422,52.339744,21.2536245
19423,52.341786,21.232595
19424,52.62801495,21.588028696416668
19425,52.63927,21.66235
19426,52.6798,21.68804
19427,52.62417415,21.574102683752386
19428,52.66836,21.63108
19429,52.62711625,21.585835451593972
19430,52.683,21.49153
19431,52.69269,21.60434
19432,52.211231,21.813777
19433,52.76936,21.54027
19434,51.996058,22.699513
19435,52.759171,21.584292
19436,52.76134,21.59181
19437,52.71638,21.49384
19438,52.7644597,21.36053
19439,52.6959,21.42693
19440,52.71769,21.364871
19442,52.6701699,21.3372813
19443,52.68743925525249,21.361283881168458
19444,52.53537,21.19029
19445,52.569150199999996,21.367792082770606
19446,52.58736,21.28481
19447,52.623555550000006,21.31827899842441
19448,52.54736,21.23544
19449,52.56526,21.29846
19450,52.5964315,21.443471459400186
19451,52.5839078,21.4839527
19452,52.57089685,21.420189048540244
19453,52.5537169,21.463845
19454,52.64766,21.45615
19455,51.930372,15.588027
19456,52.5961303,21.4498732
19457,52.604679950000005,21.462749522301067
19458,52.5784269,21.453720777436846
19459,52.59846,21.452693
19460,52.598584349999996,21.432160446589464
19461,52.6245519,21.362826
19462,52.6027272,21.3835461
19463,52.5879251,21.4451106
19464,52.598584349999996,21.432160446589464
19465,52.50735825933216,21.449886962029936
19466,52.5099909,21.3893035
19467,52.49524,21.44261
19468,52.47699,21.422479
19469,52.50823,21.41402
19470,51.27419475,21.462435989011535
19471,51.23399,21.37895
19472,51.2914476,21.377379246076266
19473,51.431178349999996,21.689559702797148
19474,51.452613,21.627471
19475,51.3463341,21.7115836
19476,51.902044,19.864117
19477,51.3541667,21.7897222
19478,51.35124,21.77033
19479,51.3589693,21.491564400820895
19480,52.196793,18.276491
19481,51.31573455,21.484326554731503
19482,51.31844625,21.537568194697947
19483,51.31844625,21.537568194697947
19484,51.3083396,21.5977121
19485,51.3088148,21.6534644
19486,51.3893107,21.6349775
19487,51.3511608,21.5771325
19488,51.3587317,21.5710592
19489,52.959698,19.886579
19490,52.99433,19.91622
19491,53.08619,20.04782
19492,51.856733,19.817856
19493,53.10692,20.05917
19494,53.11434,20.00286
19495,50.642372,17.787879
19496,53.1236077,19.8383587
19497,53.1496,19.93696
19498,53.112,19.91659
19499,53.08679,19.71153
19500,53.17819,19.85024
19501,52.95427,19.82288
19502,53.00266,19.85785
19503,53.0181,19.78021
19504,52.98105,19.76069
19505,52.85887,20.09005
19506,52.87954,20.03526
