id,lat,lon
10000,50.2997609,18.997191
10001,50.24192555,19.149897042253045
10002,50.301838,19.261963
10003,50.279886,19.134686
10004,50.2664105,19.16807570308977
10005,50.2786323,19.12095627632761
10006,50.2855013,19.1242738
10007,50.271102549999995,19.13408687332853
10008,50.29716185,19.136820567705577
10009,50.301838,19.261963
10010,50.29191735,19.13486153224568
10011,50.28739,19.124823
10012,50.279253,19.146719691305574
10013,50.27205,19.130638
10014,50.279519,19.13042
10015,50.28815635,19.121138579514387
10016,50.274386,19.136865
10017,50.290362,19.268675
10018,50.2923268,19.240945685938925
10019,50.27160845,19.233197834968667
10020,50.279382600000005,19.221073862559248
10021,50.260139699999996,19.272967838147004
10022,50.31027635,19.187748994661188
10023,50.3011162,19.1922439994777
10024,50.2809042,19.186574247404103
10025,50.291600599999995,19.177791279481227
10026,50.28677635,19.183856363972108
10027,50.2849375,19.190752775214975
10028,50.283100950000005,19.170902787523442
10029,50.265457,19.135817
10030,50.2693943,19.1420727
10031,50.294714,19.164754
10032,50.294973,19.152396
10033,50.273953,19.189875442881487
10034,50.26028445,19.179064252958057
10035,50.26958465,19.12107729540869
10036,50.2685026,19.131544
10037,50.29465635,19.1222795036177
10038,50.303797,19.184438
10039,50.2943244,19.244956000000002
10040,50.289127,19.175533
10041,50.244378,19.161999
10042,50.281707049999994,19.14425872909334
10043,50.268124,19.165651
10044,50.269043350000004,19.134624953014878
10045,50.29083205,19.12912705477941
10046,50.2697712,19.140867
10047,50.299661,19.149724
10048,50.2776147,19.1676719
10049,50.292232999999996,19.097133250331215
10050,50.276624,19.146814
10051,50.275156100000004,19.123221149428645
10052,50.26903625,19.128066675356166
10053,50.327796,18.856263
10054,50.2848148,19.11228718796066
10055,50.29765225,19.183887447314156
10056,50.27758595,19.125039510126587
10057,50.313411,19.196828
10058,50.288657650000005,19.10126994999999
10059,50.2948988,18.9155355
10060,50.308306,18.913895961078836
10061,50.29147845,18.923389271359223
10062,50.2947299,18.9116235
10063,50.282347,18.908869
10064,50.3112171,18.89652187368216
10065,50.304284,18.914942
10066,50.31579925,18.919234028717696
10067,50.2920853,18.904833
10068,50.2834169,18.928042319216694
10069,50.282682750000006,18.916905200000002
10070,50.3133578,18.9264435
10071,50.1091066,18.9617008
10072,50.1274578,18.9785076236111
10073,50.1255198,18.985355384050635
10074,50.12169,18.98268
10075,50.11708075,18.988579474816383
10076,50.1011022,18.9900272
10077,50.114115,19.0029136
10078,50.111957,18.997292
10079,50.14291585,18.950329666359274
10080,50.145479,18.999394
10081,50.089708,19.000112
10082,50.12725185,18.97535242175994
10083,50.0870797,19.0188527
10084,50.1105868,18.981485150379335
10085,50.111993,18.977676
10086,50.0998318,18.9955308
10087,50.1158664,19.0453669
10088,50.1250383,19.0212039
10089,50.1059772,18.9963774
10090,50.1082588,18.9720299
10091,50.131911450000004,18.970461546108616
10092,50.129146,18.9721376
10093,50.1091243,18.9858557
10094,50.12068995,18.990944214000713
10095,50.1075553,18.9802027
10096,50.109988,19.004454
10097,50.0972521,18.9940177
10098,50.1080711,18.9680859
10099,50.124868,18.9801449
10100,50.16255545,18.96607954908344
10101,50.125869050000006,18.980436988001006
10102,50.116593,19.0043734
10103,50.10661675,18.96593407551736
10104,50.13053,18.980286
10105,50.119496,18.994916
10106,50.088687,18.997582
10107,50.1040549,18.9797701
10108,50.1435146,18.9904605
10109,50.1177012,18.996876100470168
10110,50.1175108,18.9747966
10111,50.116972,18.9640107
10112,50.1062456,18.9789978
10113,50.12479,18.978865
10114,50.197692,19.267333
10115,50.1313356,18.9819922
10116,50.116593,19.0043734
10117,50.1191793,18.987462650928798
10118,50.1111998,18.964756
10119,50.088794,18.999864
10120,50.294864450000006,18.777715786008006
10121,50.301852,18.76519
10122,50.361109,18.772029
10123,50.307025800000005,18.740145838365144
10124,50.30155673829681,18.773981775037402
10125,50.301632,18.816526
10126,50.29860545,18.795848460169672
10127,50.307857999999996,18.792339201481482
10128,50.2905712,18.788994431009613
10129,50.3401492,18.830694202620506
10130,50.29423,18.787156
10131,50.340525,18.772325
10132,50.3137588,18.77898862162577
10133,51.959058,19.68842
10134,50.31011725,18.778174943796106
10135,50.272759,18.794333
10136,50.321568,18.822338
